"Original_country_name_in_FUBC_report","Country","ISO3_code","Region_IFA","Year","FUBC_report_number","Year_FUBC_publication","Crop","Crop_area_k_ha","N_k_t","P2O5_k_t","K2O_k_t","N_P2O5_K2O_k_t","N_rate_kg_ha","P2O5_rate_kg_ha","K2O_rate_kg_ha","N_pc_fert","P2O5_pc_fert","K2O_pc_fert","Aver_N_rate_kg_ha","Aver_P2O5_rate_kg_ha","Aver_K2O_rate_kg_ha","Aver_N_P2O5_K2O_rate_kg_ha"
"MAURITIUS","Mauritius","MUS","Africa","1993",2,1994,"Sugar Cane",83,10,3.1,12.5,25.5,120,37,150,100,100,100,NA,NA,NA,NA
"MAURITIUS","Mauritius","MUS","Africa","1993",2,1994,"Tea",4,0.8,0.2,0.2,1.2,195,50,50,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Alfalfa",160,3.9,8.3,0,12.1,28,60,0,86,86,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Avocado",78,9,4.4,5.1,18.6,115,57,66,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Banana",55,11.3,1.1,6.3,18.7,220,21,124,93,93,93,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Barley",400,14.4,4.4,0,18.8,97,30,0,37,37,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Canteloupe/Others",13,1.2,0.6,0.3,2.1,90,48,22,99,99,99,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Cauliflower",1,0.1,0,0,0.2,110,42,37,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Cereals (Other)",1848,35.2,24.8,0,60,34,24,0,56,56,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Chick pea",64,3.7,0.2,0,3.8,73,3,0,79,79,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Citrus Fruits",279,17.9,5,7.1,30,119,33,47,54,54,54,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Coconut",12,0.6,0,0.5,1.1,59,2,49,80,80,80,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Coffee",587,18.1,10.8,4.3,33.2,55,33,13,56,56,56,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Cotton",343,45.9,7.3,0,53.2,176,28,0,76,76,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Cucumber",12,3,2.5,1.7,7.2,248,210,142,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Eggplant",1,0.5,0.3,0.2,1,450,340,180,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Fodder Crop",4,0.3,0.4,0,0.8,82,91,22,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Fruits (Other)",273,17.6,6.2,4.1,28,68,24,16,95,95,95,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Grape",50,3.9,1.1,0.7,5.6,78,21,13,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Grasslands (Temporary)",380,19.9,3.7,0.2,23.8,128,24,1,41,41,41,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Groundnut",43,1,0.7,0,1.8,51,36,1,47,47,47,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Horticulture",3,0.3,0.2,0.1,0.7,107,88,47,93,93,93,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Leguminous Fodder",5,0.3,0.3,0,0.7,70,61,16,99,99,99,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Lemon",34,1.7,0.5,0.9,3.1,51,15,26,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Lentil",2,0.2,NA,0,0.3,87,38,0,100,100,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Maize",7853,489.4,155.2,6,650.5,82,26,1,76,76,76,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Mango",43,2.5,1,1.3,4.8,75,29,38,78,78,78,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Oat",243,10.9,6.5,0,17.4,69,41,0,65,65,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Onion",11,1.5,0.5,0.2,2.3,145,49,24,94,94,94,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Other",111,36.5,14,2,52.5,329,126,18,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Papaya",13,1.3,0.5,0.4,2.2,132,47,44,76,76,76,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Pepper and chilli",84,10.5,4.8,2.7,18.1,135,62,35,93,93,93,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Pineapple",7,1.4,0.6,0.8,2.8,200,80,120,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Potato",65,6.5,7.4,4.3,18.2,104,118,69,96,96,96,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Rice",149,17.9,4.8,0,22.7,129,35,0,93,93,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Safflower",115,6.2,0.9,0,7.1,71,10,0,76,76,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Sesame",75,5.3,0.9,0,6.2,72,12,0,99,99,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Sorghum",1934,169.1,32.4,0,201.4,141,27,0,62,62,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Soybean",370,10.5,12.3,0,22.8,30,35,0,95,95,0,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Squash and gourd",11,1.8,0.7,0,2.5,164,64,3,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Strawberry",4,0.9,0.5,0.3,1.6,213,113,83,100,100,100,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Sugar Cane",654,79.7,23.8,20.8,124.4,134,40,35,91,91,91,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Tobacco",32,2.9,1.6,1.7,6.1,90,50,53,99,99,99,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Tomato",55,14.8,7.8,4.7,27.3,271,144,86,99,99,99,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Vegetables (Other)",153,36.1,15,4,55.1,243,101,27,97,97,97,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Water Melon",14,1.6,0.8,0.6,3,120,61,42,95,95,95,NA,NA,NA,NA
"MEXICO","Mexico","MEX","Latin America","1990/91",2,1994,"Wheat",913,155.4,30.6,0,186,183,36,0,93,93,0,NA,NA,NA,NA
"MOROCCO","Morocco","MAR","Africa","1992/93",2,1994,"Citrus Fruits",73,5.1,1.8,5.8,12.8,70,25,80,100,100,100,NA,NA,NA,NA
"MOROCCO","Morocco","MAR","Africa","1992/93",2,1994,"Cotton",16,0.5,0.5,0.2,1.2,34,29,14,100,100,100,NA,NA,NA,NA
"MOROCCO","Morocco","MAR","Africa","1992/93",2,1994,"Other",920,5.5,5.5,4.4,15.5,10,10,8,60,60,60,NA,NA,NA,NA
"MOROCCO","Morocco","MAR","Africa","1992/93",2,1994,"Pasture & Fodder",145,3.2,1.5,0.6,5.2,22,10,4,100,100,100,NA,NA,NA,NA
"MOROCCO","Morocco","MAR","Africa","1992/93",2,1994,"Pulses",524,0,3.4,1.7,5,0,8,4,80,80,80,NA,NA,NA,NA
"MOROCCO","Morocco","MAR","Africa","1992/93",2,1994,"Sunflower",110,4.6,3.2,1.5,9.4,42,29,14,100,100,100,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Chick pea",159,0,0.4,0,0.4,0,14,0,20,20,20,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Cotton",64,1.2,0.2,0,1.3,31,4,0,59,59,59,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Groundnut",567,0.7,0.7,0,1.4,10,11,0,12,12,12,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Jute",36,1.4,0,0.3,1.8,40,0,9,100,0,100,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Maize",123,2.3,0.7,0.1,3.1,112,32,5,17,17,17,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Potato",14,0.2,0,0,0.2,37,10,0,36,36,36,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Pulses (Other)",68,0,0.3,0,0.3,0,19,0,26,26,26,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Rice",4800,32.8,5.5,0,38.3,12,2,0,57,57,57,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Rubber",40,0.6,0,0,0.7,25,2,1,62,62,62,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Sesame",1011,1.9,0.6,0,2.6,24,8,0,8,8,8,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Sugar Cane",47,1.2,0.2,0.4,1.8,95,15,35,27,27,27,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Sunflower",220,0.3,0,0,0.3,8,0,0,19,19,19,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Tobacco",33,0,0,0.1,0.2,46,0,58,6,0,6,NA,NA,NA,NA
"MYANMAR","Myanmar","MMR","East Asia","1991/92",2,1994,"Wheat",136,0.4,0.2,0,0.6,7,4,0,41,41,41,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Barley",32,2.7,0.5,0.8,4,85,15,25,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Fodder Crop",250,12.5,10,7.5,30,50,40,30,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Fruits",25,2.5,1,2,5.5,100,40,80,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Grassland",1049,267.4,26.2,8.5,302.1,254.9,25,8.1,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Maize",10,0.5,0.5,0.3,1.3,50,45,30,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Other",82,8.2,2.1,6.6,16.8,100,25,80,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Potato",178,35.6,16,36.5,88.1,200,90,205,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Pulses",9,0,0.5,0.7,1.4,10,60,80,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Rapeseed",4,0.8,0,0.1,1,200,20,30,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Rye/Oat",11,1.1,0,0.3,1.4,100,5,26,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Sugar Beet",118,17.7,8.3,10,36,150,70,85,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Vegetables",73,11.7,5.8,13.9,31.4,160,80,190,100,100,100,NA,NA,NA,NA
"NETHERLANDS","Netherlands","NLD","Western and Central Europe","1992/93",2,1994,"Wheat",126,21.4,1.9,3.2,26.5,170,15,25,100,100,100,NA,NA,NA,NA
"NICARAGUA","Nicaragua","NIC","Latin America","1993",2,1994,"Banana",7,0.7,0.3,0.1,1.2,150,60,30,71,71,71,NA,NA,NA,NA
"NICARAGUA","Nicaragua","NIC","Latin America","1993",2,1994,"Bean",114,1.2,1.9,0,3.1,18,30,0,57,57,0,NA,NA,NA,NA
"NICARAGUA","Nicaragua","NIC","Latin America","1993",2,1994,"Coffee",75,6.3,3.5,1.4,11.2,90,50,20,93,93,93,NA,NA,NA,NA
"NICARAGUA","Nicaragua","NIC","Latin America","1993",2,1994,"Maize",210,8.2,2.2,0,10.4,45,12,0,87,87,0,NA,NA,NA,NA
"NICARAGUA","Nicaragua","NIC","Latin America","1993",2,1994,"Rice",57,1,0.7,0,1.7,42,30,0,42,42,0,NA,NA,NA,NA
"NICARAGUA","Nicaragua","NIC","Latin America","1993",2,1994,"Sorghum",60,1.7,1.7,0,3.3,30,30,0,92,92,0,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Barley",174,19.1,7,8.4,34.5,110,40,48,100,100,100,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Fodder Crop",475,54.6,14.7,35.2,104.5,115,31,74,100,100,100,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Fruits",2,0,0.1,0.2,0.4,40,50,120,100,100,100,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Grassland (Moderate)",115,11.6,2.6,6.9,21.2,101,23,60,100,100,100,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Other",12,1,0.5,1.1,2.5,80,40,90,100,100,100,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Potato",20,2,1.8,3.2,7,100,90,160,100,100,100,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Rapeseed",6,0.7,0.3,0.3,1.2,110,45,48,100,100,100,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Rye/Oat",127,11.4,5.1,6.1,22.6,90,40,48,100,100,100,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Vegetables",6,0.9,0.5,1.2,2.6,150,75,200,100,100,100,NA,NA,NA,NA
"NORWAY","Norway","NOR","Western and Central Europe","1992/93",2,1994,"Wheat",65,7.8,2.9,3.1,13.8,120,45,48,100,100,100,NA,NA,NA,NA
"PAKISTAN","Pakistan","PAK","South Asia","1992/93",2,1994,"Cotton",2806,404.5,22,3,429.5,147.1,26.1,5.1,98,30,21,NA,NA,NA,NA
"PAKISTAN","Pakistan","PAK","South Asia","1992/93",2,1994,"Maize",834,73.9,11.6,0.5,86,92.3,14.6,3,96,95,20,NA,NA,NA,NA
"PAKISTAN","Pakistan","PAK","South Asia","1992/93",2,1994,"Other",6419,103.6,61.8,6.5,171.9,26.9,21.4,12.6,60,45,8,NA,NA,NA,NA
"PAKISTAN","Pakistan","PAK","South Asia","1992/93",2,1994,"Rice",1973,156.8,55,6,217.9,82.8,31,11.3,96,90,27,NA,NA,NA,NA
"PAKISTAN","Pakistan","PAK","South Asia","1992/93",2,1994,"Sugar Cane",853,183.2,46.1,7,236.2,216.9,60,23.4,99,90,35,NA,NA,NA,NA
"PAKISTAN","Pakistan","PAK","South Asia","1992/93",2,1994,"Wheat",8225,713.6,291.7,4,1009.3,96.4,40.3,3.5,90,88,14,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Banana",14,7.9,0,3.4,11.3,564,0,245,100,0,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Bean",3,0,0,0,0.1,37,42,0,40,40,0,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Citrus Fruits",2,0,0,0,0.1,46,7,23,43,43,43,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Coffee",14,1.4,0.2,0.7,2.3,103,16,48,100,100,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Grasslands & Pasture",10,0.1,0,0,0.1,42,0,0,30,0,0,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Horticulture",2,0.1,0.1,0.5,0.8,73,54,270,100,100,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Maize",83,1.6,0.4,0.2,2.3,121,33,16,16,16,16,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Oil-Palm",2,0.1,0,0,0.1,55,0,0,100,0,0,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Onion",10,0.9,0.7,0.3,1.9,87,65,33,100,100,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Pineapple",1,0.1,0,0,0.2,128,60,59,100,100,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Plantain",2,0,0,0,0.1,84,0,0,40,0,0,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Potato",1,0.3,0.2,0.1,0.6,292,218,109,100,100,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Rice",105,4.7,1.6,0.8,7,100,33,16,45,45,45,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Sorghum",9,0.7,0.2,0,1,74,22,11,100,100,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Sugar Cane",26,2.1,0.9,1.8,4.8,79,35,71,100,100,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Tobacco",1,0.2,0.2,0.2,0.7,242,221,206,100,100,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Tomato",2,0.1,0.1,0.5,0.8,73,54,270,100,100,100,NA,NA,NA,NA
"PANAMA","Panama","PAN","Latin America","1991/92",2,1994,"Water Melon",1,0,0,0,0.2,85,87,44,100,100,100,NA,NA,NA,NA
"PARAGUAY","Paraguay","PRY","Latin America","1990",2,1994,"Maize",518,0.2,1.2,0.4,1.9,4,24,8,10,10,10,NA,NA,NA,NA
"PARAGUAY","Paraguay","PRY","Latin America","1990",2,1994,"Rice",32,0.2,0.3,0.2,0.7,27,46,30,21,21,21,NA,NA,NA,NA
"PARAGUAY","Paraguay","PRY","Latin America","1990",2,1994,"Soybean",900,1.4,8.1,2.7,12.2,5,30,10,30,30,30,NA,NA,NA,NA
"PARAGUAY","Paraguay","PRY","Latin America","1990",2,1994,"Sugar Cane",47,0.2,0,0.4,0.7,40,16,60,13,13,13,NA,NA,NA,NA
"PARAGUAY","Paraguay","PRY","Latin America","1990",2,1994,"Vegetables",12,0.4,0.4,0.5,1.2,80,75,93,42,42,42,NA,NA,NA,NA
"PARAGUAY","Paraguay","PRY","Latin America","1990",2,1994,"Wheat",241,2.1,3.7,2.4,8.2,27,46,30,33,33,33,NA,NA,NA,NA
"PERU","Peru","PER","Latin America","1990",2,1994,"Barley",133,1.8,1.2,0.6,3.6,NA,NA,NA,NA,NA,NA,13.5,9,4.5,NA
"PERU","Peru","PER","Latin America","1990",2,1994,"Bean",78,0.7,0.7,0,1.4,NA,NA,NA,NA,NA,NA,9,9,0,NA
"PERU","Peru","PER","Latin America","1990",2,1994,"Cotton",103,9.3,4.6,3.2,17.1,NA,NA,NA,NA,NA,NA,90,45,31.5,NA
"PERU","Peru","PER","Latin America","1990",2,1994,"Maize",211,11.4,2.8,5.7,19.9,NA,NA,NA,NA,NA,NA,54,13.5,27,NA
"PERU","Peru","PER","Latin America","1990",2,1994,"Potato",219,9.9,9.9,9.9,29.6,NA,NA,NA,NA,NA,NA,45,45,45,NA
"PERU","Peru","PER","Latin America","1990",2,1994,"Rice",216,19.4,2.9,1.9,24.3,NA,NA,NA,NA,NA,NA,90,13.5,9,NA
"PERU","Peru","PER","Latin America","1990",2,1994,"Wheat",120,3.2,1.6,1.1,5.9,NA,NA,NA,NA,NA,NA,27,13.5,9,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Barley",1167,54.7,17.2,23.6,95.5,83.7,46,65.3,56,32,31,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Cereals (Other)",1256,43.5,13.5,17.5,74.5,86.6,35.8,46.4,40,30,30,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Flax",4,0.1,0.1,0.1,0.3,31.3,31.3,31.3,80,80,80,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Fodder beet",195,8.9,4.9,6.3,20.1,76.1,41.9,53.9,60,60,60,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Fodder Crop (Other)",1280,65.3,9.4,18.4,93.1,102,21,41.1,50,35,35,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Fruits",290,8.1,1.8,1.7,11.6,69.8,20.7,19.5,40,30,30,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Grasslands & Pasture",4046,110.5,29.5,32.6,172.5,80.3,31.7,35,34,23,23,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Maize",35,2.3,1,1.6,4.9,73,47.6,65.3,90,60,70,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Maize (Green, silage)",178,10.1,4.5,10.5,25.1,70.9,33.7,78.7,80,75,75,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Oat",642,21.6,6.6,9.6,37.8,74.8,34.3,49.8,45,30,30,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Other",585,46.7,0.6,0.3,47.6,99.8,6.8,3.4,80,15,15,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Potato",1761,33.1,14.1,16.6,63.8,62.7,32,31.4,30,25,30,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Pulses",300,4.3,3.8,4,12.1,47.8,50.7,53.3,30,25,25,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Rapeseed",348,39.6,15.7,16.4,71.7,126.4,53.1,55.4,90,85,85,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Rye",2213,56.8,22,32.6,111.4,75.5,49.7,73.7,34,20,20,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Sugar Beet",399,36.2,17,20.6,73.8,95.5,44.9,54.4,95,95,95,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Tobacco",18,1,1.1,1.7,3.8,58.5,64.3,99.4,95,95,95,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Triticale",657,33.5,9.7,13.4,56.6,85,59.1,81.6,60,25,25,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Vegetables",278,5,4.2,6.7,15.9,60,50.4,80.3,30,30,30,NA,NA,NA,NA
"POLAND","Poland","POL","Western and Central Europe","1993",2,1994,"Wheat",2477,120.5,33.6,46.3,200.4,76,42.4,55,64,32,34,NA,NA,NA,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Barley",60,3.6,3,0.3,6.9,NA,NA,NA,NA,NA,NA,60,50,5,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Fodder Crop",200,16,6,6,28,NA,NA,NA,NA,NA,NA,80,30,30,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Forestry",20,0.6,1.2,0.3,2.1,NA,NA,NA,NA,NA,NA,30,60,15,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Fruits",440,21.1,11,11,43.1,NA,NA,NA,NA,NA,NA,48,25,25,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Grassland (Intensive)",20,2,1.2,0.6,3.8,NA,NA,NA,NA,NA,NA,100,60,30,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Grassland (Moderate)",80,2,1.6,1.2,4.8,NA,NA,NA,NA,NA,NA,25,20,15,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Maize",150,24,9,8.3,41.3,NA,NA,NA,NA,NA,NA,160,60,55,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Potato",120,12,9.6,9.6,31.2,NA,NA,NA,NA,NA,NA,100,80,80,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Pulses",20,0.1,0.7,0.1,0.9,NA,NA,NA,NA,NA,NA,5,35,5,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Rye/Oat",242,14.5,8.5,0,23,NA,NA,NA,NA,NA,NA,60,35,0,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Vegetables",115,14.5,9.2,8.1,31.7,NA,NA,NA,NA,NA,NA,126,80,70,NA
"PORTUGAL","Portugal","PRT","Western and Central Europe","1992/93",2,1994,"Wheat",295,23.6,14.8,1.5,39.8,NA,NA,NA,NA,NA,NA,80,50,5,NA
"KOREA REPUBLIC","Republic of Korea","KOR","East Asia","1993",2,1994,"Apple",53,10.6,4.2,5.3,20.1,200,80,100,100,100,100,NA,NA,NA,NA
"KOREA REPUBLIC","Republic of Korea","KOR","East Asia","1993",2,1994,"Barley",103,15.5,13.4,10.3,39.1,150,130,100,100,100,100,NA,NA,NA,NA
"KOREA REPUBLIC","Republic of Korea","KOR","East Asia","1993",2,1994,"Cabbage",45,15.8,9,12.2,36.9,350,200,270,100,100,100,NA,NA,NA,NA
"KOREA REPUBLIC","Republic of Korea","KOR","East Asia","1993",2,1994,"Cereals (Other)",12,1.8,1.2,1.2,4.2,150,100,100,100,100,100,NA,NA,NA,NA
